fact_kind,name,address,json_path,purpose,targets,value,retrieval_store,retrieval_action
file,ClinicalTrialsWidget.tsx,Code/ConversationalUX/FindCareChat/frontend/src/components/ClinicalTrialsWidget.tsx,DeploymentTargetRecord[2].files[75],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|static_asset|content_hash=7a5fb6ed66101603faa3eac9ab7a1988a01a2d2a1922acf6745983ac2ad2061c,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,EvaluateCareSplashWidget.tsx,Code/ConversationalUX/FindCareChat/frontend/src/components/EvaluateCareSplashWidget.tsx,DeploymentTargetRecord[2].files[76],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|static_asset|content_hash=9cc94455d87f373797a173b8fd91b8e7beba6ae85f11bc0df32420415f79bd1e,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,FooterWidget.tsx,Code/ConversationalUX/FindCareChat/frontend/src/components/FooterWidget.tsx,DeploymentTargetRecord[2].files[77],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|static_asset|content_hash=4e512afaef0c60440fd8571dffab4e66eb6b09607209b1597b8c93c6afd4cf69,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,HeaderWidget.tsx,Code/ConversationalUX/FindCareChat/frontend/src/components/HeaderWidget.tsx,DeploymentTargetRecord[2].files[78],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|static_asset|content_hash=09bd55bcd8202b3312bad51c157022eb5e3caab5008770826fddf4525168f1f7,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,LegalPanelWidget.tsx,Code/ConversationalUX/FindCareChat/frontend/src/components/LegalPanelWidget.tsx,DeploymentTargetRecord[2].files[79],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|static_asset|content_hash=4274f2fc2da3f9af19f6d7d94b8d9864e0352df9f59a60243f8634acdfd8eb13,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,MobileNavDrawerWidget.tsx,Code/ConversationalUX/FindCareChat/frontend/src/components/MobileNavDrawerWidget.tsx,DeploymentTargetRecord[2].files[80],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|static_asset|content_hash=11208d6d2c944aca6df2c96a18a4a47ff1928c0f395f79f533e2465beea9b089,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,OAuthLoginWidget.tsx,Code/ConversationalUX/FindCareChat/frontend/src/components/OAuthLoginWidget.tsx,DeploymentTargetRecord[2].files[81],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|static_asset|content_hash=c177f50e8a849f033f09e062afc8b9da1439b0cda48ab1c44d62cfa903fdc3a7,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,ProviderDetailWidget.tsx,Code/ConversationalUX/FindCareChat/frontend/src/components/ProviderDetailWidget.tsx,DeploymentTargetRecord[2].files[82],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|static_asset|content_hash=57a7e8d97c2461b45503e7202fc732c62305f314abf4196e3f7b63e6111914ff,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,ProviderResultsWidget.tsx,Code/ConversationalUX/FindCareChat/frontend/src/components/ProviderResultsWidget.tsx,DeploymentTargetRecord[2].files[83],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|static_asset|content_hash=5184cd442959fdafb816565e86c71225cf220baec1e88755925f993ebb357db3,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,SelectedProvidersWidget.tsx,Code/ConversationalUX/FindCareChat/frontend/src/components/SelectedProvidersWidget.tsx,DeploymentTargetRecord[2].files[84],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|static_asset|content_hash=0c70e9a4cff4eb04aa949c1771f0b07a22e0279dc17031bfc91c710d9f2c0233,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,SharedServicesSplashWidget.tsx,Code/ConversationalUX/FindCareChat/frontend/src/components/SharedServicesSplashWidget.tsx,DeploymentTargetRecord[2].files[85],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|static_asset|content_hash=b6ece2a1f3710e497f80520f1903948165006385fafe0e91813ec4819612b2bf,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,SpecialtyFilterWidget.tsx,Code/ConversationalUX/FindCareChat/frontend/src/components/SpecialtyFilterWidget.tsx,DeploymentTargetRecord[2].files[86],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|static_asset|content_hash=6ffb631da840041a16a996b962373bfd3a0faa4730252d87768224f616542bc4,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,SystemMessageWidget.tsx,Code/ConversationalUX/FindCareChat/frontend/src/components/SystemMessageWidget.tsx,DeploymentTargetRecord[2].files[87],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|static_asset|content_hash=89ea56404be8ffbdf6e1fa3694a40921d8e9107e57a57aa453f08441252e61d3,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,UserPromptWidget.tsx,Code/ConversationalUX/FindCareChat/frontend/src/components/UserPromptWidget.tsx,DeploymentTargetRecord[2].files[88],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|static_asset|content_hash=b91751046a6eaf9a91f382830bc482f7d5a071da652e49f0ea0bba81828ba8ab,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,WelcomeWidget.tsx,Code/ConversationalUX/FindCareChat/frontend/src/components/WelcomeWidget.tsx,DeploymentTargetRecord[2].files[89],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|static_asset|content_hash=11f6717fda0ce2d66fc6c666478ed7057ef8471c864e1bddfb2b0a5fa29e3b7d,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,index.css,Code/ConversationalUX/FindCareChat/frontend/src/index.css,DeploymentTargetRecord[2].files[90],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|static_asset|content_hash=75b4961d833d040919bad48e92a66f923830c34140fcdbba65f97e3a6a0b8d7b,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,main.tsx,Code/ConversationalUX/FindCareChat/frontend/src/main.tsx,DeploymentTargetRecord[2].files[91],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|static_asset|content_hash=a7c0050b33173a556320e93cce9202f7c44053c07df42f63187bff9d5771faed,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,vite-env.d.ts,Code/ConversationalUX/FindCareChat/frontend/src/vite-env.d.ts,DeploymentTargetRecord[2].files[92],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|static_asset|content_hash=dbac34e01196634685c22035a0a47da180608b15eaee4c1a9cc9e5ef4f0ee8d0,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,tsconfig.json,Code/ConversationalUX/FindCareChat/frontend/tsconfig.json,DeploymentTargetRecord[2].files[93],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|json|content_hash=7a27a6f8321b4e4c4ad45c637790ea542d6d334a2c365eb5dbf46a58d60db5f2,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,llm_client.py,Code/Shared/llm_client.py,DeploymentTargetRecord[2].files[94],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|python_source|content_hash=ff0045bfdc2c48cdda2ce20e28a49963ec2142331639407b393788b09f010332,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,ca.crt,Code/Shared/ops/certs/ca.crt,DeploymentTargetRecord[2].files[95],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|cert_or_key|content_hash=33fc90235b5601dfd0be4bcbd45d2534c031fc1ec2dd6b22cecd94fcd989e74a,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,evalcare.crt,Code/Shared/ops/certs/evalcare.crt,DeploymentTargetRecord[2].files[96],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|cert_or_key|content_hash=f52e9e7a2c4d905aa17cf23b9bd45f457ae3ff352bfafd5e89f902df8fe91334,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,findcare.crt,Code/Shared/ops/certs/findcare.crt,DeploymentTargetRecord[2].files[97],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|cert_or_key|content_hash=e0af9e2fb0e8ed8ba9f178aa18cb121e328fcd27c05d0645a9aa4d39a6f44f66,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,shared.crt,Code/Shared/ops/certs/shared.crt,DeploymentTargetRecord[2].files[98],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|cert_or_key|content_hash=09b2cf01c5a66bd3754db49ed21d372cf886e0ae69cc53f172335c443f6ad04d,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,prompt_system_maker.py,Code/Shared/prompt_system_maker.py,DeploymentTargetRecord[2].files[99],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|python_source|content_hash=a2cc77fa42c7777e0d6e54d99f09dc0fc9610da573aaa81969c9c47c58c35985,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,.dockerignore,DevOps/FindCareBackend/.dockerignore,DeploymentTargetRecord[2].files[100],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|static_asset|content_hash=ac2de72f51a815d5d4c3b2c16f8aa800a4c817c4b4f5e054218e300c661b47fa,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,Dockerfile,DevOps/FindCareBackend/Dockerfile,DeploymentTargetRecord[2].files[101],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|managed|dockerfile,,Crosswalk byte-check; Extractor materializes embedded_content to source_location
file,requirements.txt,DevOps/FindCareBackend/requirements.txt,DeploymentTargetRecord[2].files[102],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|python_requirements|content_hash=42470832aa604d26ec812086dd529692a03b558c946f78cebc89c83a93b9c0ea,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,__init__.py,FindCare/ClinicalTrials/__init__.py,DeploymentTargetRecord[2].files[103],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|python_source|content_hash=333007855b58ecd3143d58ec847655d541c6af6783b7fc4f08d38cee4ecf969e,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,clinical_trials_models.py,FindCare/ClinicalTrials/clinical_trials_models.py,DeploymentTargetRecord[2].files[104],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|python_source|content_hash=b9321a23019bfb1833d65cffe1604d22c005fe275a240b520f8b48dbaac0d58c,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,clinical_trials_tool.py,FindCare/ClinicalTrials/clinical_trials_tool.py,DeploymentTargetRecord[2].files[105],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|python_source|content_hash=7c2d1d8cde74a18f859b64d3ac04f58d8868a1895dd9e28d63a621f87ffebd21,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,nucc_llm.py,FindCare/ClinicalTrials/nucc_llm.py,DeploymentTargetRecord[2].files[106],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|python_source|content_hash=e5b4e1b895880f3586496db0d91b3e9feb11530d7d0d784d8dbc7a6fed20da21,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,__init__.py,FindCare/ProviderDetail/__init__.py,DeploymentTargetRecord[2].files[107],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|python_source|content_hash=333007855b58ecd3143d58ec847655d541c6af6783b7fc4f08d38cee4ecf969e,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,provider_detail_models.py,FindCare/ProviderDetail/provider_detail_models.py,DeploymentTargetRecord[2].files[108],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|python_source|content_hash=cfda9f904ff567b38d374b3ed39a61cfe25f39f92e082ee5b4b069f9eca95869,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,provider_detail_service.py,FindCare/ProviderDetail/provider_detail_service.py,DeploymentTargetRecord[2].files[109],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|python_source|content_hash=657630ca9f54ec64006a43baddd7b2b9403584b9986eb6359d6138b447b21144,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,ProviderCard.tsx,FindCare/ProviderManagement/ProviderCard.tsx,DeploymentTargetRecord[2].files[110],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|static_asset|content_hash=72f076d211d0ee581541a1f7ade9821ad6642e362141c89544f5fa0e1f57a778,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,SelectionManager.tsx,FindCare/ProviderManagement/SelectionManager.tsx,DeploymentTargetRecord[2].files[111],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|static_asset|content_hash=0621c909e6717f2e0208553e1b55d19140e4cf3138c678039092a2e355baa2c0,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,provider.ts,FindCare/ProviderManagement/provider.ts,DeploymentTargetRecord[2].files[112],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|static_asset|content_hash=e290267d50ad8671d646c74867549e996bae33c2356647a31a14a0510064bfe1,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,provider_search_models.py,FindCare/ProviderManagement/provider_search_models.py,DeploymentTargetRecord[2].files[113],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|python_source|content_hash=ff915905fd1180e418493b28199bf6c52e2cafec0ef0884f06c8e3a53f310d24,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,provider_search_service.py,FindCare/ProviderManagement/provider_search_service.py,DeploymentTargetRecord[2].files[114],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|python_source|content_hash=e192af6856c8f9416879add693fd7c4dced78053d81a8b4a7d0d6f4fd4a064cc,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,useSelectionState.ts,FindCare/ProviderManagement/useSelectionState.ts,DeploymentTargetRecord[2].files[115],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|static_asset|content_hash=62c77282ac20c87a557f7a40a0c6f6e3ee9ea1ea376b5a198a11b6cae8ab64db,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,SessionVerification.tsx,FindCare/SpecialtyFilter/SessionVerification.tsx,DeploymentTargetRecord[2].files[116],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|static_asset|content_hash=e17814ca2fb9d9196b09691d6309a284dac6f136ab7ec1db926b58131b23a987,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,SpecialtyFilter.tsx,FindCare/SpecialtyFilter/SpecialtyFilter.tsx,DeploymentTargetRecord[2].files[117],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|static_asset|content_hash=495db50d24202e2a86aab9b32b5a626ace64ac3697ecb43c10b862de489e6bc5,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,SpecialtyFilterDesign_V3.docx,FindCare/SpecialtyFilter/SpecialtyFilterDesign_V3.docx,DeploymentTargetRecord[2].files[118],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|static_asset|content_hash=d0c013cef605385d76a3a4be669a12c6af8d89e4e02d47728764ef6ccb4c695c,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,__init__.py,FindCare/SpecialtyFilter/__init__.py,DeploymentTargetRecord[2].files[119],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|python_source|content_hash=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,filter.py,FindCare/SpecialtyFilter/filter.py,DeploymentTargetRecord[2].files[120],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|python_source|content_hash=08fc4928bb9c700018fede194146ba9a76e864d75ce47abe4ca6b862facf2f98,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,find_specialists.py,FindCare/SpecialtyFilter/find_specialists.py,DeploymentTargetRecord[2].files[121],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|python_source|content_hash=14ec1288bbf72071e340260a85295ca71e82707e67efd4933e8d25c0e4a9f884,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,specialty_filter_tool.py,FindCare/SpecialtyFilter/specialty_filter_tool.py,DeploymentTargetRecord[2].files[122],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|python_source|content_hash=6a4ca47178445b783c359bbabc20eaf8dec6b87ed5e0aac49d163884f1da83fb,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,useSpecialtyFilterController.ts,FindCare/SpecialtyFilter/useSpecialtyFilterController.ts,DeploymentTargetRecord[2].files[123],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|static_asset|content_hash=44b544cfee4f28c633f9845a2cddcf3d57223a3315b05069f7e69f4a7fc70509,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,ChangedRecord_5_12_2026.jpg,FindCare/architectureAndDesign/ChangedRecord_5_12_2026.jpg,DeploymentTargetRecord[2].files[124],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|static_asset|content_hash=f2f9c657a2276f963050c4705ab054aab062d6183b78b624fc90f89b96c20fb5,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,EPIC-006-F-025-Provider-Detail-design-v3.docx,FindCare/architectureAndDesign/EPIC-006-F-025-Provider-Detail-design-v3.docx,DeploymentTargetRecord[2].files[125],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|static_asset|content_hash=dbdba238647b7d0e8f7862f7d71e9d352f9ab42fde7b4f9134ffdb7403119378,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,EPIC-003-F-003-Manage-Errors-design-v5.docx,ChatHealthyLib/architectureAndDesign/EPIC-003-F-003-Manage-Errors-design-v5.docx,DeploymentTargetRecord[2].files[126],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|static_asset|content_hash=48458c634bd0a138b420ec1ba75c653d61d66b0fe64e84cf3c25c5dcb2602a2b,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,EPIC-003-F-005-Manage-Logging-design-v10.docx,ChatHealthyLib/architectureAndDesign/EPIC-003-F-005-Manage-Logging-design-v10.docx,DeploymentTargetRecord[2].files[127],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|static_asset|content_hash=165c6dcb38dfe623670a06d8689b26b535226b67aca3a76b5c5f64a02734442c,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,EPIC-003-F-005-Manage-Logging-design-v9.docx,ChatHealthyLib/architectureAndDesign/EPIC-003-F-005-Manage-Logging-design-v9.docx,DeploymentTargetRecord[2].files[128],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|static_asset|content_hash=78a9bedb1e1aa96f4684d1573317ad977c1e130a73ca62905a1980ee0c672efa,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,pyproject.toml,ChatHealthyLib/pyproject.toml,DeploymentTargetRecord[2].files[129],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|static_asset|content_hash=7c634e1b53d75861f1f9349426b8b295e65be491d6c37975e77be2b0f8d6f662,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,__init__.py,ChatHealthyLib/src/chathealthy_lib/__init__.py,DeploymentTargetRecord[2].files[130],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|python_source|content_hash=a5b452a7dcff6284533d608ac711e6a62e4c3fc2d23ee2302683cf82514092ea,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,__init__.py,ChatHealthyLib/src/chathealthy_lib/authentication/__init__.py,DeploymentTargetRecord[2].files[131],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|python_source|content_hash=edd3fb01c35e99b0388d815fa0fe859d98ebe013d3a5036d3333d0ad1a2d8f6c,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,auth_token.py,ChatHealthyLib/src/chathealthy_lib/authentication/auth_token.py,DeploymentTargetRecord[2].files[132],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|python_source|content_hash=75c919dcb0061622237c59d1fad4d37a831d85cada6fd0894acbf9265080a7a8,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,nonce.py,ChatHealthyLib/src/chathealthy_lib/authentication/nonce.py,DeploymentTargetRecord[2].files[133],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|python_source|content_hash=9442f058411b66765e8ac3f885cf8414b1f3fc7f592032c63d1db8665a82bead,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,session_token.py,ChatHealthyLib/src/chathealthy_lib/authentication/session_token.py,DeploymentTargetRecord[2].files[134],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|python_source|content_hash=c095aa033ac743a08d0b09426179c0147cd51f2b4087c5408f2b672cb51d2264,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,exceptions.py,ChatHealthyLib/src/chathealthy_lib/exceptions.py,DeploymentTargetRecord[2].files[135],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|python_source|content_hash=80e9ac7a0060ef3a885a5cee017ba08a819b4dffd72414ed0fcf4438f39d224e,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,geo_extractor.py,ChatHealthyLib/src/chathealthy_lib/geo_extractor.py,DeploymentTargetRecord[2].files[136],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|python_source|content_hash=78b287983661edb8c4f7b4e4a86c8477bf1d766b0980814e10ce4145d37cd644,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,llm.py,ChatHealthyLib/src/chathealthy_lib/llm.py,DeploymentTargetRecord[2].files[137],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|python_source|content_hash=d8b69912ed74923c943b5fdb7c26ccf592f7864d5c1748076668b407f8e1f1b7,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,logging_service.py,ChatHealthyLib/src/chathealthy_lib/logging_service.py,DeploymentTargetRecord[2].files[138],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|python_source|content_hash=ef61ddef196553a8dfa3d985c1c72d417b65dad7bc0647f0cc81daf7e0e15513,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,mongo_utilities.py,ChatHealthyLib/src/chathealthy_lib/mongo_utilities.py,DeploymentTargetRecord[2].files[139],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|python_source|content_hash=3c99f6bdc7c1e6bc478ba4b2552123dd97b47df9c6cebe8da55676635951bf2a,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,provider_embedding.py,ChatHealthyLib/src/chathealthy_lib/provider_embedding.py,DeploymentTargetRecord[2].files[140],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|python_source|content_hash=a295f7bb8f822b9fb297dc993bea408b148442d3f42ef0b89d83737dcad2cef7,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,runtime_data_collections.py,ChatHealthyLib/src/chathealthy_lib/runtime_data_collections.py,DeploymentTargetRecord[2].files[141],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|python_source|content_hash=c9d6efe112b0724f42a11a806d3b26e89083c44d6ab35068242a53d932937cde,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,__init__.py,ChatHealthyLib/src/chathealthy_lib/user/__init__.py,DeploymentTargetRecord[2].files[142],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|python_source|content_hash=81f195df829e1bc1b6abf67738c2baf0f3cb574637c6f9fd3aeefc0e73f8b8fe,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,test_llm_facade.py,ChatHealthyLib/tests/test_llm_facade.py,DeploymentTargetRecord[2].files[143],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|python_test|content_hash=7b4896d81b8e7c356c31e0e65c74a9a8917cbd8af2ed91681082236599082f8a,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,test_logging_service_levels.py,ChatHealthyLib/tests/test_logging_service_levels.py,DeploymentTargetRecord[2].files[144],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|python_test|content_hash=d71b9f3a60f5579827d85d550f86332f0955ee3cb373f9658acd75f313e9ae75,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,test_mongo_utilities_batch_size.py,ChatHealthyLib/tests/test_mongo_utilities_batch_size.py,DeploymentTargetRecord[2].files[145],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|python_test|content_hash=9b2b66eeba25543f39d73109d7c9a619343327a256b9ffdee0d2d8545587fcbc,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,vite.config.ts,architecture/DevOpsBuildDeployAndEnvironmentManagement/vite.config.ts,DeploymentTargetRecord[2].files[146],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|static_asset|content_hash=6b553dfc9291c8a9dfd7d17b617dc8c52549620bd92764fe938c4b4ea093e6d9,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,validate_all_json.py,brain/enforcement_code/validate_all_json.py,DeploymentTargetRecord[2].files[147],Source file composition for target_hf_space_findcare_backend,target_hf_space_findcare_backend,EPIC-008-F-012|referenced|python_source|content_hash=58a9a75ee055dcc2985900f2a6c4b91ad9f4460c61269867074d7411ef429bc1,,Build/deploy copies bytes from git tree at source_location (Extractor)
